Gene.symbol	Gene.ID	adj.P.Val	logFC
		0.107647251386324	0.259359762424242
		0.107647251386324	-0.557266325212121
		0.10770908244939	-0.271851906370629
KLK15	55554	0.10770908244939	0.238485451020979
CYP24A1	1591	0.107805517272441	0.210067144407926
		0.107827165288775	-0.839527989722611
		0.107828575895077	-0.170413527344988
		0.107828575895077	-0.348574232568765
		0.10785337321234	-0.294207001832169
		0.107887567313116	0.698633456561772
SLCO6A1	133482	0.107887567313116	0.125700775009324
NUDT17	200035	0.107887567313116	-0.321450376496504
BCL9	607	0.107903291764534	-0.468574497065268
		0.107915427868607	-0.291393236953381
CDO1	1036	0.107943459882857	0.435338796925408
PPP1R15A	23645	0.107966041098187	-0.871736497296038
		0.108019843156925	0.809697890384616
MRPL1	65008	0.108191827121725	0.631886139456876
SLC27A3	11000	0.108191827121725	0.445457405631701
FUT9	10690	0.108199902147697	0.171444901550116
NOTUM	147111	0.108210811297989	0.281361130431236
		0.108237280829058	0.217368094496503
		0.108305128295582	0.205542607638695
SNORD24///RPL7A	26820///6130	0.108337250335834	-0.526604400286715
RIC8A///RIC8A	60626///60626	0.108413922064273	0.310597321724941
ANAPC1P1///LOC285074///ANAPC1	100286979///285074///64682	0.108423073824969	0.303964530515151
ANKHD1-EIF4EBP3///ANKHD1///EIF4EBP3///ANKHD1-EIF4EBP3///ANKHD1///EIF4EBP3	404734///54882///8637///404734///54882///8637	0.108486027224252	-0.194979114736597
		0.108578511147746	-0.837816511039629
SNORA70G	100379132	0.108578511147746	0.389717244391608
MROH8	140699	0.108594848819803	-0.314849594312355
RNF214	257160	0.10859923870609	0.29797974813753
		0.108638728775977	0.212170113874126
OR9Q1	219956	0.108639236172116	0.243456877636362
		0.108664178332342	0.477648341377623
SYDE1	85360	0.108679903801928	0.280207955568764
		0.108686077281757	0.811841202662004
		0.108699256769455	-0.271863806645687
		0.1087211549729	0.47950922281818
RPL6P27///RPL6	645387///6128	0.108746987943062	0.258840745710957
		0.108756671793764	0.676837921170163
S100A1	6271	0.108757244592438	0.356706961018647
		0.108764305792681	0.544693566431235
FAM120A	23196	0.108764305792681	-0.264840751111888
PSORS1C2///PSORS1C1///CDSN	170680///170679///1041	0.108777336747089	0.223797918629371
DNAL4	10126	0.108777336747089	0.281693799496503
		0.10877736340591	-0.12994227330303
		0.108812543107969	-0.156534318426573
HAPLN4	404037	0.10883741060779	-0.333457512268067
		0.108848447987163	-0.523922589911422
		0.108917250318662	0.52550024744056
SULT1A1	6817	0.108960709761722	0.453687726892775
LAIR2	3904	0.108963875861619	0.319184342100232
		0.109087537820908	0.761203594011656
		0.109158774258659	-0.529043812741259
		0.109158774258659	0.140548250983683
NOVA2	4858	0.109158774258659	0.293639819916084
FOSL1	8061	0.109158774258659	0.303141558428905
		0.109158774258659	0.708706613813519
		0.109177842582823	0.416352649223776
RPS7	6201	0.109182731520058	0.446313228554779
FLJ31713	158263	0.109182731520058	-0.33295214958275
		0.109182731520058	0.452472157529138
SCNN1A	6337	0.10920173322819	0.230686916044289
RAB26	25837	0.109211912819871	0.245343617193473
CHST10	9486	0.109211912819871	0.400914406990676
		0.109234068032152	-0.330660323561772
NLRC4	58484	0.109255665950888	0.482221364529137
EIF2AK1	27102	0.109271325678558	0.32126142609324
OR2J3///OR2J2	442186///26707	0.109271325678558	0.521145911552447
		0.109318673314835	-0.428527546564103
		0.109321838324862	0.718016746986013
TMED5	50999	0.109321838324862	-0.269283504804198
FKBP10	60681	0.109337806865761	0.32764186911888
		0.109435033871651	0.571316186452214
ING2	3622	0.109538102465785	0.412083094407924
		0.109564575845261	-0.525461027543123
CLINT1	9685	0.109611565889274	-0.329563020491841
CAMTA2	23125	0.109617975312511	-0.285065313503496
DUSP19	142679	0.109681869719622	0.544880515785548
KMT2A	4297	0.109735593022378	-0.329756277668997
DPP10	57628	0.109747953920442	0.642610709263403
		0.109778577018314	-0.538766703452214
		0.109783509324675	-0.189234181293706
PSAT1	29968	0.109784611041575	1.45706181262937
ACSS1	84532	0.109818715829543	-0.545323193268065
METTL22	79091	0.109853399480868	0.315186744545454
		0.109869768499845	0.153962202272727
KRTAP4-2	85291	0.109894549217829	0.288675393125874
HEATR4	399671	0.109909773722418	-0.234994052848485
CHSY3	337876	0.110003444692975	0.377130871965035
		0.110003444692975	0.690069296389276
		0.110003444692975	-0.376370049624709
C1orf145	574407	0.110003444692975	-0.271346477400932
		0.110025734384819	0.209536661680653
		0.110025734384819	-0.224446056389278
GREB1	9687	0.110025734384819	0.418636703620047
NEUROD2	4761	0.110049228335411	-0.272845982328671
FBXL4	26235	0.110150104231924	-0.365558516967368
		0.110198417557692	0.214652773920746
CCDC175	729665	0.110271110771647	0.340484598351981
TREH	11181	0.110274070534119	-0.237317418405595
		0.110359416846069	-0.434566659118882
IGSF11	152404	0.110391157560912	0.355927787981352
		0.110418884070628	-0.344808801013987
		0.110542620610368	0.272328729762238
TPGS1	91978	0.11054886421628	0.238438787468532
APOBEC3H	164668	0.11054886421628	0.470864283603729
SPDYE16///SPDYE2B///SPDYE6///SPDYE8P///SPDYE2///SPDYE3///SPDYE7P///SPDYE1	102723555///100310812///729597///728524///441273///441272///441251///285955	0.110709551315086	-0.530985617342658
		0.110709551315086	0.288772558328671
		0.110709551315086	-0.72233410125408
DNTTIP2	30836	0.110710696450414	-0.330696790428903
CYP7A1	1581	0.110723264106364	0.183431374268065
ACTR1B	10120	0.11078998872411	0.294439693748251
		0.110851222865994	0.188997073524476
TPD52L2	7165	0.11089980630537	0.289520471470863
		0.11089980630537	0.539536093962704
C6orf163	206412	0.110950574192721	-0.483222620687646
HCRP1	387535	0.110950574192721	0.23842213572261
LINC00680-GUSBP4///LOC100133050///GUSBP9///GUSBP1///GUSBP3///GUSBP2///SMA5///SMA4///GUSBP3///SMA5///SMA4	106660613///100133050///100049076///728411///653188///387036///11042///11039///653188///11042///11039	0.111013695726768	-0.35089235265268
ADPRHL1	113622	0.111013695726768	0.26692980941958
RNF10	9921	0.111036275074729	0.344243022794871
CCND2	894	0.111043579374937	1.3831921604289
GPX3///GPX3	2878///2878	0.111083816142722	0.320761743137528
BRWD1	54014	0.111085547781794	-0.283706562037297
		0.111085547781794	-0.802574658710957
		0.111182105791816	0.445785702403263
		0.111269890113927	-0.204953426314685
SERF2-C15ORF63///SERF2	100529067///10169	0.111278764490407	0.257230530286712
LAMP1	3916	0.111279839622231	0.374012166906759
		0.111279839622231	-0.33965992211888
C11orf57	55216	0.111324596492363	0.381417816627039
PRPF31	26121	0.111365041720036	0.269897144195802
		0.111410006867282	-0.275404397151516
FHDC1	85462	0.111429255446877	0.616318892391608
CFAP74	85452	0.11144883585402	0.389912660363636
		0.111450542030535	-0.331316366522144
ZNF81	347344	0.111470698238328	-0.294324391018648
NUBPL	80224	0.111470698238328	0.401425488783216
PMS2P9///PMS2P7///PMS2P6///DTX2P1-UPK3BP1-PMS2P11///LOC441259///PMS2///PMS2P3///PMS2P5///PMS2P4///PMS2P1///PMS2P6///PMS2P3///PMS2P2///PMS2P1	100132832///100101440///729453///441263///441259///5395///5387///5383///5382///5379///729453///5387///5380///5379	0.111470698238328	-0.366299867452216
CCDC3	83643	0.111483990209929	0.400942274944056
CLEC19A	728276	0.111547973270555	-0.286946902981352
		0.111614913789223	-0.17768949888112
DNAJB14	79982	0.111614913789223	-0.352676109855477
		0.111657009359922	-0.828692034643357
CHST1	8534	0.111691725267022	0.346703446125874
BIK	638	0.111691725267022	0.374220775277388
		0.111817773887823	0.247659307109557
		0.111817773887823	-0.219326827897437
NCKIPSD	51517	0.111831328328723	0.27616501802331
DIABLO	56616	0.111866664994423	0.248327971645688
		0.111866664994423	-1.04559393308858
OR4D9///OR4D10///OR4D11	390199///390197///219986	0.111866664994423	-0.356787575724942
		0.111866664994423	0.528728609375291
UBE3A	7337	0.111896662189766	0.383896258314683
		0.111997848076033	-0.708876216986015
		0.11200282313474	0.278053081456876
RNF212	285498	0.112046455278966	-0.501392797410256
RXFP2	122042	0.112051000326858	0.151518303958042
FFAR4	338557	0.112085191407814	0.309690639223775
LPAR6	10161	0.112216899991884	1.23640605
		0.112219573471919	-0.265432184013986
		0.112230849428622	-0.335902350869464
RUNX2	860	0.112230849428622	1.13565058171795
		0.112230849428622	0.309964759351981
ANTXR1	84168	0.112271198387347	0.803411254944056
ZNF485	220992	0.112271238085637	-0.530793147948718
FMNL1	752	0.112439960336156	-0.473169213139862
C14orf177	283598	0.112442218365956	-0.259364331375291
ACER3	55331	0.112442218365956	0.521928273932401
SPAG17	200162	0.112487244404353	0.147658578405594
CERK	64781	0.112489360192086	-0.438087010414919
ZNF587///ZNF587B///ZNF587	84914///100293516///84914	0.112520405113623	0.312349884221444
BRIX1	55299	0.112539439986695	0.499352787428904
CYHR1	50626	0.112567822217145	0.263483923811188
		0.11270870736156	-0.517929299291376
ERMARD	55780	0.112861729868783	0.354690169319348
TDRD9	122402	0.112913286489153	0.665156507904429
SMIM7	79086	0.112926557296853	0.377544762902097
SPDL1	54908	0.11292943671174	0.713033033223776
TARS2	80222	0.112956350487157	0.321764892163171
RCN2	5955	0.11298548744506	0.389724284715617
LINC01547	84536	0.113061757644822	0.219234370165501
		0.113076421998631	0.433573000230768
		0.113109269601971	0.225594592055944
TRIAP1	51499	0.11312384002424	0.506955794365968
SLC38A7	55238	0.113209340817807	0.249547742268064
		0.11321735055983	0.24941396574359
		0.113427186675135	-0.133399007212121
SNORD117	692233	0.113427186675135	-0.599377431564101
KCNA7	3743	0.113427186675135	0.240025398787879
		0.113496478299751	0.653111713221445
ACTR6	64431	0.113496478299751	0.592799501081584
CHRNB3	1142	0.113533323139386	-0.192720115202798
NXN	64359	0.113559743412109	0.671389160710955
		0.11359112634037	0.352251997801864
		0.113683127582752	-0.12111430641958
		0.113683127582752	-0.465429981461539
SGK1	6446	0.113700428439144	-0.775392500517484
		0.1137229354446	-0.319743944958041
ADIPOR1	51094	0.113739448780659	-0.483740702785548
ST3GAL2	6483	0.113744831425928	0.345512461363636
ZNF418	147686	0.113780982109536	-0.691051967102564
CRCP	27297	0.113862464491575	0.286796834011655
CDRT1///FBXW10	374286///10517	0.113872813236197	0.225624356778555
KMT5A	387893	0.11394340735017	0.417391694396269
		0.11397140050005	0.27026410013986
TMEM185B	79134	0.114071752974545	-0.39386638041958
TMEM53	79639	0.114126745016593	-0.451773785310023
		0.114134193827424	-0.551130392116551
		0.114252649033093	-0.540564677967367
MSTO2P///MSTO1	100129405///55154	0.114290718859384	-0.337711295214453
		0.114303309998933	-0.313734001834499
		0.114316126362283	0.138367470955711
HIST3H3	8290	0.114316126362283	0.251173414645687
		0.114342872906761	-0.307000311142192
OR7G3	390883	0.114364126285162	0.228620506517482
BMP2	650	0.114408586857907	0.657567852132868
HMCES	56941	0.114504694990336	-0.3706356339324
		0.114654344010633	0.803783048270396
AMH	268	0.114684224130854	0.233048669494173
SENP5	205564	0.114787949092185	0.341517180801866
PSME2	5721	0.114796905187783	-0.457265383116551
		0.114837191435829	0.405160703405595
CLCA2	9635	0.114851586862964	0.166276709428905
UBE2NL	389898	0.114875083047553	-0.337828410002331
FAN1	22909	0.114917722734157	0.431918825337994
		0.114917722734157	0.205601629554779
		0.11495370671524	-0.57952175539394
SIX5	147912	0.114968849949388	0.244747385139861
		0.114974330493069	-0.291502821067597
		0.115026595063362	0.197367629988345
		0.115073547275564	0.292659837510489
		0.115123346022543	0.0997483588578087
		0.1151293172285	0.252772982081585
TCEAL4	79921	0.115132326075043	0.533049997811188
ZFP64	55734	0.115184889871093	-0.248741455375292
		0.115206002188966	-0.152054792212121
IFT88	8100	0.115355895562831	-0.385767573233101
DNM2	1785	0.115355895562831	-0.232077545920745
PRSS16	10279	0.115404353982582	-0.294682203589744
		0.115436627117642	0.538974870519814
GZMK	3003	0.115436627117642	0.908277136592074
SLC6A9	6536	0.115494458992754	0.537483275820513
RNF185	91445	0.115496157275721	-0.334185264258742
SNORD12C	26765	0.115560831249579	-0.596394391811192
MIR26B	407017	0.115561635506887	0.314741005445222
CSDC2	27254	0.115623949553069	0.239566808475523
		0.115625017374725	-0.161692405144522
		0.115630134760258	0.366041163533799
E4F1	1877	0.115630134760258	0.196373961293705
		0.115656863730545	-0.628251668671329
RPAP1	26015	0.115696630308774	-0.261615251319348
		0.115696630308774	0.268824893107226
		0.115750458587491	-0.201693458163171
SYNC	81493	0.115767276041921	0.274593241948717
SSR1	6745	0.11588693508109	0.267179914643355
		0.115993732873946	0.874811556689976
		0.116110709068614	0.729798348801866
		0.116119788189706	0.684406294582751
		0.116163508206869	-0.703195265538461
LOC100129345	100129345	0.11617670091117	-0.230929058468532
CLEC3B	7123	0.116190786509204	0.305616691650349
GPR101	83550	0.116217419993385	0.25257651846387
		0.116245289152966	0.178403235722611
ZNF281	23528	0.116245289152966	-0.291482548384614
DESI2	51029	0.116245289152966	0.333774657305362
STRA13	201254	0.116284544523238	0.254018390328672
		0.116297202187087	-0.259232257382284
ZNF709	163051	0.116304891254825	-0.493167130825175
NARF	26502	0.116331851404867	0.307027063417249
FABP12	646486	0.11637964106435	-0.230204526895105
NBAS	51594	0.116383857859275	0.412013286696969
ZNF559-ZNF177///ZNF177	100529215///7730	0.116412070944143	-0.476997816526806
SRGAP2C///SRGAP2B///SRGAP2	653464///647135///23380	0.116532254324882	0.385283131433567
		0.116535126217181	0.570528389752912
		0.116565746249644	0.232602724379952
ALDOAP2	228	0.116604944028644	0.277801057864802
		0.116604944028644	-0.436182091132868
SEC14L2	23541	0.116634564517492	0.422783144466201
		0.116641222540108	0.302224425344988
PRPF8///PRPF8	10594///10594	0.116719915005457	-0.224568762188813
TRPM3	80036	0.116765562066301	0.166831258165501
TROVE2	6738	0.116812047743792	0.453991412361304
EXTL1	2134	0.11681563537952	0.234156872244756
		0.11681563537952	0.799095998689977
		0.116836362590264	0.240654239909091
		0.117001566126336	-0.302161878275058
		0.117001566126336	-0.274341329876458
ESM1	11082	0.117021642798675	0.240237933755245
SULT1E1	6783	0.117035249424768	0.157203459310023
MR1	3140	0.117051969403475	-0.414468741307693
RNU5A-1	26831	0.117094451167949	-0.442931586953381
AADACL4	343066	0.117274429272129	0.298977667151515
LY6G5C	80741	0.117310398367427	0.230851145351981
		0.11731267871321	0.767058300804195
NEFH	4744	0.117325016501317	0.462356003079254
LECT2	3950	0.117383643442896	0.207102853967365
FGF18	8817	0.117385247235177	0.273486751079253
		0.117397792195406	-0.57379756616317
MIR224///GABRE	407009///2564	0.117426337988461	0.586403049191143
		0.117426337988461	-0.489858058958043
		0.117426337988461	-0.152136786037298
SLC7A8	23428	0.117436441925075	0.479400889242423
SCARNA14	692149	0.117436441925075	0.338763120648018
DAW1	164781	0.117534144784067	0.1762255352331
MIR27B///C9orf3	407019///84909	0.117555730792347	0.436546989445222
CHRM3	1131	0.117582917407928	0.716935619771562
		0.117693180623457	-0.745184215417249
CHTOP	26097	0.117718487519687	-0.207286616855479
CTDSPL2	51496	0.117718487519687	-0.28776987174359
RHOB	388	0.117721074107668	-0.859636113974359
		0.117781282811474	-0.524364690286713
		0.117802736708727	-0.414217850990676
IGFALS	3483	0.11781145504504	0.273212849594406
		0.117822570831331	-0.953818776170163
LOC100420587	100420587	0.11783772160936	0.512066259426573
CCDC173	129881	0.117853120130699	0.238075925482518
SLC45A2	51151	0.117899858470013	0.231661532291374
		0.117929828776157	0.44664547084149
MIR485	574436	0.118016124806121	0.258176889927739
ANKH	56172	0.118016124806121	-0.644942919624707
CHP2	63928	0.118049656313201	0.268274593543123
		0.118085912512131	-0.432128649305362
EPHB2	2048	0.118105509671683	0.417264070193474
ZNF98///ZNF492///ZNF85	148198///57615///7639	0.118112351746654	-0.446832385724943
		0.118118427745931	-0.175960094857809
MIR503	574506	0.11816240883085	0.307468699032633
		0.118168834880641	-0.861347228708625
		0.118230072245668	-0.420778533934732
FOXO3	2309	0.118233101976831	-0.426086569531469
		0.11830394607377	-0.379113226044288
CDS1	1040	0.118321149721749	0.283758095009324
ZNF646	9726	0.118321149721749	-0.218516900111889
		0.118321149721749	0.413869100547787
TUBE1	51175	0.118321149721749	0.428386998916085
		0.118355095672098	-0.400711304018648
		0.118355095672098	-0.529857842578089
		0.118355095672098	0.250964213249417
LOC105379252///FAM95B1///FAM95A	105379252///100133036///90499	0.118356940283883	0.33067950751282
CREBZF	58487	0.118401436590419	0.535350289571096
ADGRF3	165082	0.118449043533177	-0.285230929216783
ZNF207	7756	0.118473519521346	-0.213124369846154
SNORD14C	85389	0.118501066754046	-0.914584948829839
MAP3K5	4217	0.118501066754046	-0.610769492764569
ATP7A	538	0.118631125997959	-0.430265160869463
LINC00965///LINC00965	349196///349196	0.118645571732021	-0.655491356594404
		0.118672436507747	-0.512953065086248
		0.118709495216589	0.26085020837296
		0.118747048990762	-0.256828568783217
		0.118747962426428	-0.816555003326342
		0.118759119877194	0.421576737461538
NBR2///NBR2	10230///10230	0.118759119877194	-0.429720020013986
		0.118781945486791	0.284959496174826
TNFAIP8L3	388121	0.118814567349996	0.347549901391607
DGCR11	25786	0.118814567349996	-0.271284078505827
		0.118832839430271	0.137659104958042
		0.118863624601745	0.491373638389277
CLIP1	6249	0.118911607707793	-0.326459931158509
		0.118924700256391	-0.567626338261072
		0.118947273289143	0.391616821109557
DFNA5	1687	0.119038411119677	-0.975771575293707
PCSK5	5125	0.119038411119677	0.470826153916083
		0.119074593010908	0.316016395717948
JPH2	57158	0.119074593010908	0.22864778741958
PCDHA10	56139	0.119107853476271	0.471700413920745
